record_id,student_id,student_name,roll_number,date,status,confidence,class_name,subject_name,detection_method,camera_id,frame_count,processing_time_ms,created_at
rec-000909,student-009,Student 9,2024-CS-009,2026-04-17,late,61.67,Class B,Computer Science,manual,,18,0,2026-04-17T09:00:00Z
rec-000910,student-010,Student 10,2024-CS-010,2026-04-17,present,93.34,Class A,Computer Science,manual,,10,0,2026-04-17T09:27:00Z
rec-000911,student-011,Student 11,2024-CS-011,2026-04-17,present,98.25,Class A,English,face-api,cam-classroom-01,21,86.3,2026-04-17T09:02:00Z
rec-000912,student-012,Student 12,2024-CS-012,2026-04-17,absent,28.16,Class B,Chemistry,manual,,0,0,2026-04-17T09:25:00Z
rec-000913,student-013,Student 13,2024-CS-013,2026-04-17,present,84.93,Class B,English,manual,,6,0,2026-04-17T09:15:00Z
rec-000914,student-014,Student 14,2024-CS-014,2026-04-17,present,92.18,Class A,Computer Science,yolo-arcface,cam-classroom-02,9,58.5,2026-04-17T09:15:00Z
rec-000915,student-015,Student 15,2024-CS-015,2026-04-17,present,97.77,Class C,English,yolo-arcface,cam-lab-01,8,144.7,2026-04-17T09:47:00Z
rec-000916,student-016,Student 16,2024-CS-016,2026-04-17,present,98.63,Class B,Physics,face-api,cam-classroom-02,25,113.4,2026-04-17T09:40:00Z
rec-000917,student-017,Student 17,2024-CS-017,2026-04-17,present,84.04,Class C,Computer Science,face-api,cam-lab-01,15,61.0,2026-04-17T09:02:00Z
rec-000918,student-018,Student 18,2024-CS-018,2026-04-17,present,92.17,Class C,Physics,manual,,20,0,2026-04-17T09:50:00Z
rec-000919,student-019,Student 19,2024-CS-019,2026-04-17,present,82.72,Class C,Mathematics,manual,,13,0,2026-04-17T09:32:00Z
rec-000920,student-020,Student 20,2024-CS-020,2026-04-17,absent,15.69,Class A,English,manual,,0,0,2026-04-17T09:23:00Z
rec-000921,student-021,Student 21,2024-CS-021,2026-04-17,present,80.83,Class C,Mathematics,face-api,cam-lab-01,14,81.4,2026-04-17T09:45:00Z
rec-000922,student-022,Student 22,2024-CS-022,2026-04-17,present,98.45,Class B,Chemistry,face-api,cam-lab-01,13,121.4,2026-04-17T09:13:00Z
rec-000923,student-023,Student 23,2024-CS-023,2026-04-17,present,94.94,Class C,English,face-api,cam-classroom-02,13,101.0,2026-04-17T09:03:00Z
rec-000924,student-024,Student 24,2024-CS-024,2026-04-17,present,95.78,Class A,English,yolo-arcface,cam-lab-01,17,71.3,2026-04-17T09:34:00Z
rec-000925,student-025,Student 25,2024-CS-025,2026-04-17,present,92.63,Class B,Chemistry,manual,,12,0,2026-04-17T09:23:00Z
rec-000926,student-026,Student 26,2024-CS-026,2026-04-17,present,100,Class B,Mathematics,face-api,cam-classroom-01,9,95.5,2026-04-17T09:25:00Z
rec-000927,student-027,Student 27,2024-CS-027,2026-04-17,late,83.21,Class B,Mathematics,face-api,cam-lab-01,8,217.3,2026-04-17T09:09:00Z
rec-000928,student-028,Student 28,2024-CS-028,2026-04-17,present,97.15,Class B,English,manual,,3,0,2026-04-17T09:43:00Z
rec-000929,student-029,Student 29,2024-CS-029,2026-04-17,present,86.85,Class C,Mathematics,face-api,cam-classroom-02,18,95.3,2026-04-17T09:12:00Z
rec-000930,student-030,Student 30,2024-CS-030,2026-04-17,present,97.34,Class B,Computer Science,face-api,cam-classroom-02,19,94.7,2026-04-17T09:37:00Z
rec-000931,student-031,Student 31,2024-CS-031,2026-04-17,present,87.12,Class B,English,manual,,20,0,2026-04-17T09:19:00Z
rec-000932,student-032,Student 32,2024-CS-032,2026-04-17,present,96.12,Class B,Computer Science,yolo-arcface,cam-classroom-02,10,99.6,2026-04-17T09:49:00Z
rec-000933,student-033,Student 33,2024-CS-033,2026-04-17,late,91.9,Class A,Chemistry,face-api,cam-classroom-02,22,146.3,2026-04-17T09:11:00Z
rec-000934,student-034,Student 34,2024-CS-034,2026-04-17,absent,42.27,Class C,Physics,manual,,0,0,2026-04-17T09:10:00Z
rec-000935,student-035,Student 35,2024-CS-035,2026-04-17,present,84.2,Class B,Physics,face-api,cam-classroom-01,13,81.5,2026-04-17T09:35:00Z
rec-000936,student-036,Student 36,2024-CS-036,2026-04-17,present,89.08,Class B,Physics,manual,,13,0,2026-04-17T09:23:00Z
rec-000937,student-037,Student 37,2024-CS-037,2026-04-17,present,99.32,Class B,English,face-api,cam-classroom-01,3,112.4,2026-04-17T09:29:00Z
rec-000938,student-038,Student 38,2024-CS-038,2026-04-17,absent,52.13,Class C,Chemistry,manual,,0,0,2026-04-17T09:21:00Z
rec-000939,student-039,Student 39,2024-CS-039,2026-04-17,present,100,Class C,Physics,yolo-arcface,cam-lab-01,18,203.9,2026-04-17T09:46:00Z
rec-000940,student-040,Student 40,2024-CS-040,2026-04-17,late,75.14,Class A,Physics,yolo-arcface,cam-lab-01,13,95.8,2026-04-17T09:35:00Z
rec-000941,student-041,Student 41,2024-CS-041,2026-04-17,present,82.97,Class B,Mathematics,face-api,cam-classroom-02,15,99.1,2026-04-17T09:03:00Z
rec-000942,student-042,Student 42,2024-CS-042,2026-04-17,present,89.15,Class B,Physics,face-api,cam-classroom-01,21,51.2,2026-04-17T09:05:00Z
rec-000943,student-043,Student 43,2024-CS-043,2026-04-17,present,90.27,Class C,English,yolo-arcface,cam-classroom-01,24,111.9,2026-04-17T09:31:00Z
rec-000944,student-044,Student 44,2024-CS-044,2026-04-17,present,89.74,Class A,Computer Science,manual,,19,0,2026-04-17T09:25:00Z
rec-000945,student-045,Student 45,2024-CS-045,2026-04-17,present,95.5,Class B,Computer Science,yolo-arcface,cam-classroom-02,3,89.5,2026-04-17T09:19:00Z
rec-000946,student-046,Student 46,2024-CS-046,2026-04-17,absent,34.52,Class C,English,manual,,0,0,2026-04-17T09:47:00Z
rec-000947,student-047,Student 47,2024-CS-047,2026-04-17,absent,25.44,Class B,Computer Science,manual,,0,0,2026-04-17T09:10:00Z
rec-000948,student-048,Student 48,2024-CS-048,2026-04-17,present,98.19,Class C,Chemistry,yolo-arcface,cam-classroom-01,7,112.2,2026-04-17T09:09:00Z
rec-000949,student-049,Student 49,2024-CS-049,2026-04-17,present,80.09,Class C,English,yolo-arcface,cam-classroom-01,5,132.8,2026-04-17T09:00:00Z
rec-000950,student-050,Student 50,2024-CS-050,2026-04-17,present,97.33,Class C,Chemistry,manual,,17,0,2026-04-17T09:48:00Z
rec-000951,student-001,Student 1,2024-CS-001,2026-04-18,late,83.76,Class B,Mathematics,face-api,cam-classroom-02,8,136.3,2026-04-18T09:53:00Z
rec-000952,student-002,Student 2,2024-CS-002,2026-04-18,present,87.69,Class A,Physics,yolo-arcface,cam-classroom-02,20,118.2,2026-04-18T09:19:00Z
rec-000953,student-003,Student 3,2024-CS-003,2026-04-18,absent,19.32,Class C,English,manual,,0,0,2026-04-18T09:07:00Z
rec-000954,student-004,Student 4,2024-CS-004,2026-04-18,present,96.87,Class C,Physics,yolo-arcface,cam-classroom-01,25,94.1,2026-04-18T09:07:00Z
rec-000955,student-005,Student 5,2024-CS-005,2026-04-18,present,76.08,Class C,English,manual,,14,0,2026-04-18T09:36:00Z
rec-000956,student-006,Student 6,2024-CS-006,2026-04-18,present,92.7,Class A,Computer Science,yolo-arcface,cam-lab-01,23,77.6,2026-04-18T09:46:00Z
rec-000957,student-007,Student 7,2024-CS-007,2026-04-18,present,77.07,Class B,Physics,yolo-arcface,cam-classroom-02,8,100.4,2026-04-18T09:10:00Z
rec-000958,student-008,Student 8,2024-CS-008,2026-04-18,present,90.34,Class A,Computer Science,yolo-arcface,cam-classroom-02,16,54.7,2026-04-18T09:33:00Z
rec-000959,student-009,Student 9,2024-CS-009,2026-04-18,present,80.71,Class A,Chemistry,face-api,cam-classroom-01,19,139.4,2026-04-18T09:34:00Z
rec-000960,student-010,Student 10,2024-CS-010,2026-04-18,present,99.92,Class C,Computer Science,yolo-arcface,cam-classroom-01,24,129.8,2026-04-18T09:34:00Z
rec-000961,student-011,Student 11,2024-CS-011,2026-04-18,present,87.46,Class B,English,face-api,cam-classroom-02,3,141.2,2026-04-18T09:58:00Z
rec-000962,student-012,Student 12,2024-CS-012,2026-04-18,late,92.93,Class A,Chemistry,face-api,cam-lab-01,9,136.0,2026-04-18T09:44:00Z
rec-000963,student-013,Student 13,2024-CS-013,2026-04-18,late,92.67,Class C,Chemistry,manual,,20,0,2026-04-18T09:44:00Z
rec-000964,student-014,Student 14,2024-CS-014,2026-04-18,present,97.03,Class A,Mathematics,face-api,cam-classroom-02,6,149.2,2026-04-18T09:22:00Z
rec-000965,student-015,Student 15,2024-CS-015,2026-04-18,present,84.81,Class B,Physics,manual,,19,0,2026-04-18T09:45:00Z
rec-000966,student-016,Student 16,2024-CS-016,2026-04-18,present,100,Class A,Physics,manual,,6,0,2026-04-18T09:54:00Z
rec-000967,student-017,Student 17,2024-CS-017,2026-04-18,present,90.05,Class A,English,face-api,cam-lab-01,7,88.3,2026-04-18T09:48:00Z
rec-000968,student-018,Student 18,2024-CS-018,2026-04-18,present,100,Class A,Mathematics,yolo-arcface,cam-classroom-01,4,152.4,2026-04-18T09:50:00Z
rec-000969,student-019,Student 19,2024-CS-019,2026-04-18,present,86.37,Class A,Computer Science,yolo-arcface,cam-lab-01,4,95.1,2026-04-18T09:00:00Z
rec-000970,student-020,Student 20,2024-CS-020,2026-04-18,present,94.72,Class A,Physics,face-api,cam-lab-01,21,31.9,2026-04-18T09:22:00Z
rec-000971,student-021,Student 21,2024-CS-021,2026-04-18,present,98.06,Class B,Computer Science,yolo-arcface,cam-classroom-01,21,172.5,2026-04-18T09:54:00Z
rec-000972,student-022,Student 22,2024-CS-022,2026-04-18,present,91.4,Class A,Chemistry,manual,,5,0,2026-04-18T09:48:00Z
rec-000973,student-023,Student 23,2024-CS-023,2026-04-18,present,87.58,Class C,Mathematics,face-api,cam-lab-01,25,131.7,2026-04-18T09:06:00Z
rec-000974,student-024,Student 24,2024-CS-024,2026-04-18,absent,41.39,Class C,English,manual,,0,0,2026-04-18T09:23:00Z
rec-000975,student-025,Student 25,2024-CS-025,2026-04-18,present,95.56,Class B,English,face-api,cam-classroom-02,8,174.9,2026-04-18T09:13:00Z
rec-000976,student-026,Student 26,2024-CS-026,2026-04-18,present,83.51,Class B,Mathematics,yolo-arcface,cam-lab-01,6,157.2,2026-04-18T09:08:00Z
rec-000977,student-027,Student 27,2024-CS-027,2026-04-18,present,88.82,Class A,Computer Science,manual,,4,0,2026-04-18T09:31:00Z
rec-000978,student-028,Student 28,2024-CS-028,2026-04-18,present,95.79,Class B,Physics,yolo-arcface,cam-lab-01,17,92.1,2026-04-18T09:26:00Z
rec-000979,student-029,Student 29,2024-CS-029,2026-04-18,present,88.94,Class B,Computer Science,yolo-arcface,cam-classroom-01,9,172.8,2026-04-18T09:00:00Z
rec-000980,student-030,Student 30,2024-CS-030,2026-04-18,absent,5.07,Class B,Mathematics,manual,,0,0,2026-04-18T09:25:00Z
rec-000981,student-031,Student 31,2024-CS-031,2026-04-18,present,90.63,Class B,Chemistry,face-api,cam-classroom-01,15,105.8,2026-04-18T09:47:00Z
rec-000982,student-032,Student 32,2024-CS-032,2026-04-18,absent,35.43,Class A,Computer Science,manual,,0,0,2026-04-18T09:12:00Z
rec-000983,student-033,Student 33,2024-CS-033,2026-04-18,present,91.7,Class B,Computer Science,yolo-arcface,cam-lab-01,6,124.5,2026-04-18T09:49:00Z
rec-000984,student-034,Student 34,2024-CS-034,2026-04-18,present,98.27,Class C,Chemistry,yolo-arcface,cam-classroom-02,23,155.2,2026-04-18T09:31:00Z
rec-000985,student-035,Student 35,2024-CS-035,2026-04-18,present,90.03,Class B,Physics,face-api,cam-lab-01,17,143.7,2026-04-18T09:08:00Z
rec-000986,student-036,Student 36,2024-CS-036,2026-04-18,present,94.86,Class A,English,manual,,4,0,2026-04-18T09:43:00Z
rec-000987,student-037,Student 37,2024-CS-037,2026-04-18,present,95.52,Class B,Chemistry,yolo-arcface,cam-lab-01,7,169.2,2026-04-18T09:06:00Z
rec-000988,student-038,Student 38,2024-CS-038,2026-04-18,present,88.15,Class A,Computer Science,yolo-arcface,cam-lab-01,17,78.9,2026-04-18T09:31:00Z
rec-000989,student-039,Student 39,2024-CS-039,2026-04-18,present,91.6,Class A,Mathematics,manual,,20,0,2026-04-18T09:27:00Z
rec-000990,student-040,Student 40,2024-CS-040,2026-04-18,late,95.32,Class B,English,face-api,cam-classroom-01,15,45.5,2026-04-18T09:02:00Z
rec-000991,student-041,Student 41,2024-CS-041,2026-04-18,present,95.62,Class C,Physics,manual,,12,0,2026-04-18T09:31:00Z
rec-000992,student-042,Student 42,2024-CS-042,2026-04-18,present,89.72,Class C,English,face-api,cam-lab-01,21,156.7,2026-04-18T09:35:00Z
rec-000993,student-043,Student 43,2024-CS-043,2026-04-18,present,85.87,Class A,English,face-api,cam-classroom-02,19,100.1,2026-04-18T09:31:00Z
rec-000994,student-044,Student 44,2024-CS-044,2026-04-18,present,85.52,Class A,Mathematics,yolo-arcface,cam-lab-01,13,161.7,2026-04-18T09:02:00Z
rec-000995,student-045,Student 45,2024-CS-045,2026-04-18,present,84.7,Class C,Computer Science,manual,,3,0,2026-04-18T09:24:00Z
rec-000996,student-046,Student 46,2024-CS-046,2026-04-18,present,100,Class A,Physics,yolo-arcface,cam-classroom-01,14,108.4,2026-04-18T09:41:00Z
rec-000997,student-047,Student 47,2024-CS-047,2026-04-18,present,93.07,Class B,Physics,face-api,cam-classroom-01,25,151.3,2026-04-18T09:34:00Z
rec-000998,student-048,Student 48,2024-CS-048,2026-04-18,present,94.05,Class B,Computer Science,yolo-arcface,cam-classroom-01,24,153.9,2026-04-18T09:44:00Z
rec-000999,student-049,Student 49,2024-CS-049,2026-04-18,present,86.12,Class C,Mathematics,face-api,cam-classroom-02,13,91.4,2026-04-18T09:06:00Z
rec-001000,student-050,Student 50,2024-CS-050,2026-04-18,present,96.15,Class C,Computer Science,face-api,cam-classroom-01,13,46.9,2026-04-18T09:39:00Z
rec-001001,student-001,Student 1,2024-CS-001,2026-04-19,present,92.23,Class A,Chemistry,yolo-arcface,cam-classroom-01,9,42.5,2026-04-19T09:18:00Z
rec-001002,student-002,Student 2,2024-CS-002,2026-04-19,present,92.22,Class C,Mathematics,yolo-arcface,cam-lab-01,21,96.6,2026-04-19T09:54:00Z
rec-001003,student-003,Student 3,2024-CS-003,2026-04-19,present,94.48,Class B,Mathematics,manual,,13,0,2026-04-19T09:36:00Z
rec-001004,student-004,Student 4,2024-CS-004,2026-04-19,present,87.93,Class B,Chemistry,face-api,cam-classroom-02,23,124.2,2026-04-19T09:27:00Z
rec-001005,student-005,Student 5,2024-CS-005,2026-04-19,present,89.59,Class C,English,yolo-arcface,cam-lab-01,22,158.1,2026-04-19T09:48:00Z
rec-001006,student-006,Student 6,2024-CS-006,2026-04-19,present,98.18,Class C,English,manual,,8,0,2026-04-19T09:13:00Z
rec-001007,student-007,Student 7,2024-CS-007,2026-04-19,present,86.26,Class B,Chemistry,manual,,17,0,2026-04-19T09:51:00Z
rec-001008,student-008,Student 8,2024-CS-008,2026-04-19,present,92.77,Class A,Chemistry,manual,,23,0,2026-04-19T09:12:00Z
rec-001009,student-009,Student 9,2024-CS-009,2026-04-19,present,85.65,Class B,English,face-api,cam-classroom-02,10,155.6,2026-04-19T09:20:00Z
rec-001010,student-010,Student 10,2024-CS-010,2026-04-19,late,97.86,Class B,Physics,face-api,cam-classroom-02,23,131.9,2026-04-19T09:43:00Z
rec-001011,student-011,Student 11,2024-CS-011,2026-04-19,present,97.93,Class A,Computer Science,yolo-arcface,cam-classroom-02,10,139.7,2026-04-19T09:31:00Z
rec-001012,student-012,Student 12,2024-CS-012,2026-04-19,present,94.56,Class A,Computer Science,yolo-arcface,cam-classroom-01,16,113.4,2026-04-19T09:01:00Z
rec-001013,student-013,Student 13,2024-CS-013,2026-04-19,present,90.69,Class A,English,yolo-arcface,cam-classroom-01,24,65.4,2026-04-19T09:03:00Z
rec-001014,student-014,Student 14,2024-CS-014,2026-04-19,late,84.4,Class B,Computer Science,face-api,cam-lab-01,13,55.5,2026-04-19T09:42:00Z
rec-001015,student-015,Student 15,2024-CS-015,2026-04-19,late,78.42,Class C,Mathematics,yolo-arcface,cam-lab-01,7,124.6,2026-04-19T09:42:00Z
rec-001016,student-016,Student 16,2024-CS-016,2026-04-19,late,98.37,Class B,Mathematics,manual,,11,0,2026-04-19T09:15:00Z
rec-001017,student-017,Student 17,2024-CS-017,2026-04-19,present,92.76,Class C,Physics,manual,,15,0,2026-04-19T09:59:00Z
rec-001018,student-018,Student 18,2024-CS-018,2026-04-19,present,86.85,Class B,English,face-api,cam-classroom-02,6,168.0,2026-04-19T09:55:00Z
rec-001019,student-019,Student 19,2024-CS-019,2026-04-19,present,100,Class B,Chemistry,yolo-arcface,cam-classroom-02,20,51.2,2026-04-19T09:30:00Z
rec-001020,student-020,Student 20,2024-CS-020,2026-04-19,present,100,Class B,Mathematics,yolo-arcface,cam-lab-01,7,78.6,2026-04-19T09:57:00Z
rec-001021,student-021,Student 21,2024-CS-021,2026-04-19,present,99.22,Class A,Physics,manual,,24,0,2026-04-19T09:16:00Z
rec-001022,student-022,Student 22,2024-CS-022,2026-04-19,present,86.49,Class A,Chemistry,yolo-arcface,cam-classroom-01,24,214.0,2026-04-19T09:54:00Z
rec-001023,student-023,Student 23,2024-CS-023,2026-04-19,present,100,Class A,Physics,yolo-arcface,cam-classroom-02,12,125.0,2026-04-19T09:13:00Z
rec-001024,student-024,Student 24,2024-CS-024,2026-04-19,late,92.6,Class B,Mathematics,yolo-arcface,cam-classroom-02,23,156.3,2026-04-19T09:55:00Z
rec-001025,student-025,Student 25,2024-CS-025,2026-04-19,present,93.28,Class B,English,manual,,16,0,2026-04-19T09:56:00Z
rec-001026,student-026,Student 26,2024-CS-026,2026-04-19,late,78.85,Class B,English,face-api,cam-lab-01,8,104.9,2026-04-19T09:46:00Z
rec-001027,student-027,Student 27,2024-CS-027,2026-04-19,present,85.24,Class B,Mathematics,manual,,13,0,2026-04-19T09:48:00Z
rec-001028,student-028,Student 28,2024-CS-028,2026-04-19,present,86.67,Class A,English,manual,,7,0,2026-04-19T09:12:00Z
rec-001029,student-029,Student 29,2024-CS-029,2026-04-19,present,85.43,Class C,Physics,yolo-arcface,cam-lab-01,21,140.4,2026-04-19T09:43:00Z
rec-001030,student-030,Student 30,2024-CS-030,2026-04-19,present,93.74,Class B,Physics,yolo-arcface,cam-lab-01,17,55.4,2026-04-19T09:37:00Z
rec-001031,student-031,Student 31,2024-CS-031,2026-04-19,late,89.77,Class B,English,yolo-arcface,cam-lab-01,9,153.0,2026-04-19T09:14:00Z
rec-001032,student-032,Student 32,2024-CS-032,2026-04-19,present,94.91,Class A,English,face-api,cam-classroom-01,20,86.2,2026-04-19T09:16:00Z
rec-001033,student-033,Student 33,2024-CS-033,2026-04-19,present,85.28,Class B,Physics,face-api,cam-classroom-01,4,85.6,2026-04-19T09:23:00Z
rec-001034,student-034,Student 34,2024-CS-034,2026-04-19,present,95.7,Class A,Chemistry,manual,,6,0,2026-04-19T09:27:00Z
rec-001035,student-035,Student 35,2024-CS-035,2026-04-19,present,100,Class A,Physics,yolo-arcface,cam-classroom-01,6,87.4,2026-04-19T09:55:00Z
rec-001036,student-036,Student 36,2024-CS-036,2026-04-19,present,90.99,Class B,Physics,yolo-arcface,cam-lab-01,7,185.9,2026-04-19T09:13:00Z
rec-001037,student-037,Student 37,2024-CS-037,2026-04-19,absent,25.36,Class B,Physics,manual,,0,0,2026-04-19T09:26:00Z
rec-001038,student-038,Student 38,2024-CS-038,2026-04-19,present,100,Class B,Physics,face-api,cam-classroom-02,12,149.0,2026-04-19T09:37:00Z
rec-001039,student-039,Student 39,2024-CS-039,2026-04-19,present,91.34,Class B,English,yolo-arcface,cam-lab-01,5,141.3,2026-04-19T09:13:00Z
rec-001040,student-040,Student 40,2024-CS-040,2026-04-19,present,92.21,Class C,Chemistry,manual,,16,0,2026-04-19T09:16:00Z
rec-001041,student-041,Student 41,2024-CS-041,2026-04-19,present,90.16,Class B,Chemistry,face-api,cam-lab-01,18,115.4,2026-04-19T09:51:00Z
rec-001042,student-042,Student 42,2024-CS-042,2026-04-19,present,91.98,Class C,English,yolo-arcface,cam-classroom-02,19,107.8,2026-04-19T09:25:00Z
rec-001043,student-043,Student 43,2024-CS-043,2026-04-19,present,100,Class A,Computer Science,face-api,cam-classroom-01,21,182.4,2026-04-19T09:32:00Z
rec-001044,student-044,Student 44,2024-CS-044,2026-04-19,present,88.42,Class C,Chemistry,face-api,cam-classroom-02,13,158.1,2026-04-19T09:09:00Z
rec-001045,student-045,Student 45,2024-CS-045,2026-04-19,present,85.56,Class C,Computer Science,yolo-arcface,cam-classroom-02,11,222.2,2026-04-19T09:18:00Z
rec-001046,student-046,Student 46,2024-CS-046,2026-04-19,late,86.75,Class B,English,yolo-arcface,cam-classroom-01,19,195.0,2026-04-19T09:20:00Z
rec-001047,student-047,Student 47,2024-CS-047,2026-04-19,present,77.33,Class C,English,manual,,24,0,2026-04-19T09:03:00Z
rec-001048,student-048,Student 48,2024-CS-048,2026-04-19,present,92.8,Class A,English,face-api,cam-classroom-02,10,138.4,2026-04-19T09:07:00Z
rec-001049,student-049,Student 49,2024-CS-049,2026-04-19,absent,45.44,Class B,Mathematics,manual,,0,0,2026-04-19T09:28:00Z
rec-001050,student-050,Student 50,2024-CS-050,2026-04-19,present,90.24,Class C,Physics,yolo-arcface,cam-classroom-01,6,75.4,2026-04-19T09:22:00Z
rec-001051,student-001,Student 1,2024-CS-001,2026-04-20,present,94.56,Class B,Chemistry,face-api,cam-lab-01,19,101.4,2026-04-20T09:37:00Z
rec-001052,student-002,Student 2,2024-CS-002,2026-04-20,present,92.55,Class B,Mathematics,manual,,8,0,2026-04-20T09:15:00Z
rec-001053,student-003,Student 3,2024-CS-003,2026-04-20,present,91.99,Class B,Mathematics,manual,,6,0,2026-04-20T09:18:00Z
rec-001054,student-004,Student 4,2024-CS-004,2026-04-20,present,89.46,Class B,Physics,manual,,6,0,2026-04-20T09:01:00Z
